10981.0,529,18081.0,1109,9.892792792792793,220.45356176735797,14.840989015390955,4.152759854419746,847
9298.0,557,14740.0,1109,8.376576576576577,156.58972046889087,12.507943422027806,3.713699481694532,793
9705.0,683,13840.0,1100,8.814713896457766,221.6609090909091,14.881518141574192,2.7303036364801443,825
10858.0,655,16601.0,1097,9.88888888888889,242.8532360984503,15.57665106137375,3.1764540585510423,810
8869.0,641,13476.0,1100,8.055404178019982,153.31,12.376217267813585,2.78390803913845,812
8266.0,672,12342.0,1103,7.48731884057971,157.52674524025386,12.54528030659397,2.3426331357712074,815
6451.0,615,10363.0,1194,5.398326359832636,62.97571189279732,7.932402697310648,2.530206459185377,896
5287.0,713,8008.0,1183,4.465371621621622,43.34319526627219,6.580774106276391,1.8929515959576573,886
5109.0,698,7739.0,1183,4.315033783783784,38.83601014370245,6.229222219463636,1.8200854461493037,862
5026.0,652,7588.0,1172,4.284739982949701,36.98634812286689,6.079047352117963,2.039685252534051,881
4162.0,695,6254.0,1189,3.4974789915966387,23.174095878889823,4.811924962916556,1.6216966413094347,900
4470.0,663,6860.0,1186,3.765796124684077,28.730185497470487,5.357796325531642,1.706004752394686,880
6715.0,581,10944.0,1094,6.1324200913242,106.92961608775137,10.335954889139156,2.27876440832647,858
7070.0,584,11221.0,1097,6.4389799635701275,112.63992707383774,10.608361825433173,2.3628502365119592,818
5840.0,594,9466.0,1098,5.313921747042766,74.23315118397086,8.611945488421382,2.0662034466264614,841
5964.0,581,9674.0,1110,5.368136813681368,71.96756756756757,8.479551301751048,2.209515793477678,850
4927.0,592,7619.0,1103,4.46286231884058,48.01359927470535,6.926045675250212,1.9116404897020587,853
6120.0,569,10030.0,1103,5.543478260869565,75.97461468721669,8.712393305025278,2.199284667051597,846
9468.0,660,15237.0,1181,8.01015228426396,191.73751058425063,13.841072794703848,2.7979337424463475,910
9985.0,623,16280.0,1191,8.376677852348994,224.95801847187238,14.992307871105549,2.919593561736572,899
11519.0,584,18674.0,1189,9.67983193277311,238.64339781328846,15.44159503234226,3.845725197402358,888
15746.0,491,26136.0,1179,13.344067796610169,442.1272264631043,21.01791003817652,6.015182534865991,878
